ID,NAME,ADDRESS,COUNTRY,PLACE
70381,Nürnberg / Wirtschaftsreferat,"",XA-DE,""
70382,"Nürnberg / Referat für Stadtentwicklung, Wohnen und Wirtschaft","","",""
70383,Nürnberg / Schulverwaltung,"",XA-DXDE,""
70385,Anthologie Sonore,"","",""
70388,Sciama [Paris],"",XA-FR,""
70389,Lucagra [Ludwigshafen],"",XA-DE,""
70391,Rundfunktechnisches Institut [Nürnberg],"",XA-DE,""
70393,"Deutsches Mozartfest [3, 1954, Ludwigsburg]","","",""
70396,Langer [Klagenfurt],"",XA-AT,""
70400,Carl-Sauter-Pianofortefabrik [Spaichingen],"","",""
70401,Stuttgarter Musiktage,"","",""
70402,Martin Breslauer [Berlin],"",XA-DXDE,""
70403,Salzburger Heimatwerk,"",XA-AT,""
70404,Salzburger Volkshochschule,"",XA-AT,""
70405,Mozartgemeinde [Prag],"",XA-CZ,""
70409,Preussen / Geheimes Staatspolizeiamt,"","",""
70411,Molln,"",XA-AT,""
70414,"University of Michigan [Ann Arbor, Mich.] / Stearns Collection of Musical Instruments","",XD-US,""
70415,Josef Dürnberger [Salzburg],"",XA-AT,""
70416,Hugo Reiher [Heidelberg],"",XA-DE,""
70420,Historisches Museum Blumenstein [Solothurn],"",XA-CH,""
70421,Landesbauernschaft Alpenland,"",XA-DXDE,""
70422,Hans Annegg [Meran],"",XA-IT,""
70423,"Zuffo, Haindl & Co","",XA-IT,""
70424,Kuntner [Brunico],"",XA-IT,""
70425,Adolf Baer [Wimpfen],"",XA-DE,""
70427,Corbellini [Firenze],"",XA-IT,""
70428,Cassuto [Pisa],"",XA-IT,""
70429,Eugenio Cosci [Livorno],"",XA-IT,""
70430,Wilhelm Beck [Nürnberg],"",XA-DE,""
70432,Eduard Nold & Sohn,"",XA-DE,""
70434,Dienst voor Schone Kunsten ['s-Gravenhage],"",XA-NL,""
70435,Hell-Werkstatt [Markneukirchen],"",XA-DE,""
70436,Institut für wissenschaftliche Filme,"",XA-DE,""
70437,Hammond [Hamburg],"",XA-DE,""
70439,Collegium Musicum [Erlangen],"",XA-DE,""
70440,Georg Faaber [Mainz],"",XA-DE,""
70441,Reichsfilmkammer,"",XA-DE,""
70443,Reichsanstalt für Maß und Gewicht [Berlin],"","",""
70445,"Musikheim [Frankfurt, Oder]","",XA-DE,""
70446,Fränkischer Kurier [Nürnberg],"",XA-DE,""
70447,Gossen GmbH Meß- und Regeltechnik [Erlangen],"",XA-DE,""
70448,Albertina [Wien],"",XA-AT,""
70450,Reichsbahndirektion [Nürnberg],"",XA-DE,""
70453,Werberat der Deutschen Wirtschaft,"",XA-DXDE,""
70454,Dörr [Wien],"",XA-AT,""
70455,Conservatoire de Musique [Luxembourg],"",XA-LU,""
70457,Institut für Musikforschung [Regensburg],"","",""
70458,Bisiach [Milano],"",XA-IT,""
70459,Galla & Co [Turin],"",XA-IT,""
70460,Fritz Braun [Rosenheim],"",XA-DE,""
70461,Berdux [München],"",XA-DE,""
70463,F. Ch. Edler [Frankfurt],"",XA-DE,""
70465,Eduard Heidegger [Linz],"",XA-AT,""
70466,Georg Rührer [Hersbruck],"",XA-DE,""
70467,Hermann Thorens [St. Croix],"",XA-CH,""
70469,Pfarramt Rauris,"",XA-AT,""
70470,Zollamt Nürnberg,"",XA-DE,""
70471,Berliner Phonogramm-Archiv,"",XA-DE,""
70472,Rudolf Stelzhammer [Wien],"",XA-AT,""
70473,Daniel Bauer [Fürth],"",XA-DE,""
70475,Oscar Glaesel [Markneukirchen],"",XA-DE,""
70476,"Parteitag der Arbeit [1937, Nürnberg]","","",""
70479,Reichswohlfahrtsgesellschaft,"",DX,Dresden
70480,Freier Ausschuß für einen deutschen Arbeiterfrieden,"","",""
70481,Fraser's magazine for town and country,"",XA-GB,London
70482,Norddeutscher Kulturbund,"","",""
70486,Landgesellschaft Kurland,"","",""
70491,Neudeutschlandbund,"","",""
70492,Pragersche Weinhandlung [Leipzig],"","",Leipzig
70493,Der Bayerische Ordnungsblock,"","",""
70499,Deutschnaionale Volkspartei/ Landesverband Baden,"","",""
70504,Nationaler Reichswahlverband,"","",""
70510,Colonial Secretary's Office,"",XD-JM,""
70511,Europa-Haus [Wien],"","",Wien
70512,"Ringling Bros and Barnum & Bailey [Boston, Mass.]","","",""
70513,Bayreuther Patronatverein,"",XA-DE,""
70520,Eremiten-Presse [Stierstadt],"","",Stierstadt
70528,Rat der Stadt Rostock / Amt für Volksbildung,"",XA-DE,Rostock
70533,Dominikanerinnenkloster Heilig Kreuz [Regensburg],"",XA-DE,Regensburg
70535,Asociatia Româna pentru Propaganda Aviatiei,"",XA-RO,Bukarest
70536,Ettel,"","",""
70544,Reave Brothers [London],"","",""
70546,"Gallery Yugen & Co [Kamakura, Japan]","","",""
70556,"Primer Acto, S.A. [Madrid]","","",""
70562,J.-Schweitzer-Verlag (Arthur Sellier) [München],"",DX,München
70563,Stilwell & Sons [London],"",XA-GB,London
70564,Tarifgemeinschaft der Aluminiumschläger für Mittelfranken,"","",Stuttgart
70569,Schweizer Freunde Bayreuths,"",XA-CH,""
70570,Mannheim / Kulturamt,"",XA-DE,""
70573,Deutsches Kulturinstitut [Beirut],"","",""
70575,Deutsches Kultur- und Informationszentrum [Zagreb],"",XA-HR,Zagreb
70576,Wartburgstimmen,"",XA-DE,Eisenach
70579,F. Schuchardt & Co Spiritus-Glühlicht. G.m.b.H [Berlin],"","",""
70580,Schopenhauer-Gesellschaft [München],"",XA-DE,""
70581,Königlicher Botanischer Garten [Kopenhagen],"",XA-DK,Kopenhagen
70584,mananaun - zeitschrift für die künste neue musik - lyrik - pop - etc [Ottersberg],"","",""
70585,Verein Mitteleuropäischer Staatenbund,"",XA-DE,""
70586,Günther Bartels Haus- u. Grundstücks-Verwaltung [Frankfurt a.M.],"","",""
70587,Dieterich'sche Verlagsbuchhandlung,"","",""
70588,Dieterich'sche Verlagsbuchhandlung,"","",""
70589,Siemens-Mediothek [Berlin],"","",""
70590,I.K.A.-GmbH Agentur für Internationale Kunst [Berlin],"","",""
70591,Neudeutsche Verlags-und Treuhandgesellschaft,"","",""
70592,Vereinigung der Freunde der Deutschen Zeitung,"","",""
70593,Secretariat des Niederösterreichischen Gewerbevereines [Wien],"",XA-AT,Wien
70594,Deutscher National-Ausschuß [Leipzig],"","",Leipzig
70596,Amt Ludwigsfelde/Land : Standesamt Großbeeren,"","",""
70598,Flottmann Vertriebsgesellschaft [Berlin],"","",""
70604,Deutscher Flottenverein,"","",""
70608,Senatsverwaltung für Stadtentwicklung und Umweltschutz ; Abteilung Gräberwesen [Berlin],"","",""
70609,Deutsche Sachversicherung Eigenhilfe Aktiengesellschaft [Hamburg],"","",""
70610,Staatliche Gedenkstätte / Museum Stutthof,"","",""
70611,Goethe-Institut [Göteborg],"",XA-DE,Göteborg
70615,Deutsche Stiftung für Entwicklungsländer,"","",""
70617,Deutsche Stiftung für Internationale Entwicklung,"","",""
70618,Deutsche Stiftung für Entwicklungsländer,"","",""
70619,"Klinkosch,J. C. [Wien]","",XA-AT-3,Wien
70620,Schönauer & Sollenauer [Wien],"",XA-AT-3,Wien
70623,"Landerziehungsheim für Mädchen [Breitbrunn, Ammersee]","",XA-DE,"Breitbrunn, Ammersee"
70624,San Francisco State University,"",XD-US,""
70627,Verlagsbuchhandlung Emil M. Engel [Wien],"",XA-AT-3,Wien
70628,Sam. F. Goldberger & Söhne [Wien],"","",Wien
70629,Adolf Mandl junior [Wien],"","",Wien
70631,Verband Deutscher Schriftsteller in der IG Druck und Papier / Landesbezirk [Berlin],"","",""
70638,Pulverfabrik Liebenau,"","",""
70639,Verband gegen Ueberhebung des Judentums,"",XA-DXDE,""
70640,KZ-Gendenkstätte Mosbach-Neckarelz,"","",""
70641,KZ-Gendenkstätte [Dachau],"","",""
70643,"Jahrbuch Deutsch als Fremdsprache, Schriftleitung [Heidelberg]","","",""
70644,Wilhelm Kumm Verlag [Offenbach a.M.],"","",""
70646,Deutsche antisemitische Vereinigung,"","",""
70647,Organisation Todt,"","",""
70651,Supreme headquarters allied,"","",""
70656,Berlin / Regierender Bürgermeister,"","",""
70658,Deutsches Statistisches Zentralblatt [Leipzig/ Berlin],"",DX,Leipzig
70659,Deutsch-Amerikanischer Wirtschaftsverband,"",DX,Berlin
70661,Goethe Institut [Teheran],"","",""
70662,Sondergericht [Braunschweig],"","",""
70663,Die Sonntagszeitung [Heilbronn],"",XA-DE,Heilbronn; Stuttgart
70664,Der Industrie- und Handelsangestellte [Berlin],"",DX,Berlin
70665,Der Bergbau- und Hüttenangestellte [Berlin],"",DX,Berlin
70666,Zentralverband der Angestellten / Reichsfachgruppe Behördenangestellte,"",DX,""
70667,Der leitende Angestellte [Berlin],"",DX,Berlin
70674,General-Anzeiger für Dortmund und die Provinz Westfalen [Dortmund],"",DX,Dortmund
70677,Städtischer Wohnungsanzeiger [Elberfeld],"",DX,Elberfeld
70681,unbekannt in Verbindung mit Arnold Ruge,"","",""
70682,Aktientheater Zürich,"","",""
70683,Journalisten-Club [Berlin] e.V.,"","",""
70685,Deutscher Akademischer Austauschdienst / Berliner Künstlerprogramm,"",XA-DE,""
70686,Unbekannt,"","",""
70688,Unbekannt,"","",""
70693,Zhongguo-Kexue-Jishu-Xiehui,"",XB-CN,""
70694,Gouvernement Militaire Francais de [Berlin],"","",""
70695,Verein Deutsche Freiheit und Einheit,"",XA-DXDE,""
70696,Bund Freireligiöser Gemeinden Deutschlands,"",XA-DE,""
70697,Der vorstand des Bundes freireligiöser Gemeinden,"","",""
70698,Bund Freireligiöser Gemeinden Deutschlands,"",XA-DE,""
70699,Fürstliches Archiv Wernigerode,"","",Wernigerode
70704,Apollon-Galerie Die Insel [München],"",XA-DE,München
70713,Magyar Dolgozók Pártja,"",XA-HU,""
70714,Partei der Ungarischen Werktätigen / Zentralschule [Budapest],"",XA-HU,Budapest
70718,Rumänische Arbeiterpartei / Zentralschule [Bukarest],"",XA-RO,Bukarest
70719,Zhongguo-Gongchandang,"",XB-CN,""
70720,Kommunistische Partei Chinas / Zentralschule,"",XB-CN,""
70721,Freidenker-Verein,"","",""
70723,"Bulgarische Kommunistische Partei / Zentralschule [Bulgarien, Sofia]","",XA-BG,Sofia
70725,"Conférence Internationale des Sciences Economiques Appliquées [1930, Bruxelles]","",XA-BE,"1930, Bruxelles"
70727,Kommunistische Partei Chinas / Zentralkomitee,"",XB-CN,""
70729,"Galerie Werner Kunze [Berlin, West]","",XA-DE,"Berlin, West"
70734,Verlag A. und E. Freund [Berlin],"","",""
70735,The Gresham,"","",""
70740,Deutsche Gesandtschaft [Bagdad],"","",""
70742,Stadtgemeinde Mannheim,"","",""
70743,Oberhessische Gesellschaft für Natur- und Erdkunde Gießen,"","",""
70744,Oeconomische Gesellschaft Bern,"","",""
70745,ABC [Berlin] / Redaktion,"","",""
70746,All-Arien,"","",""
70748,Studenten der Christiana Albertina,"","",""
70749,Akademische Verlagsbuchhandlung,"","",""
70750,Rossija / Generalkriegsgouvernement,"","",""
70752,Kieler Kanalbau-Comité,"","",""
70753,Das Ahnenerbe,"","",""
70754,Universität Tübingen / Akademischer Sozialwissenschaftlicher Verein,"","",""
70755,Allgemeine Zeitung,"","",""
70756,Allgemeiner Schriftstellerverband,"","",""
70757,Altenburg / Thüringen,"","",""
70759,Bäckeramt[Oldesloe],"","",""
70760,Friedensbote. Zeitschrift der franz. reformierten Gemeinde in Hamburg,"","",""
70762,Schleswig-Holstein/Minister. f. d. Hzt. Holstein u. Oldesl.,"","",""
70763,Bäckerzunft [Oldesloe],"","",""
70764,Friseur-Innung[Kiel],"","",""
70765,Reichsarbeitsdienst[Kiel],"","",""
70767,"Edelmann, M.","","",""
70769,Twesten-Stiftung,"","",""
70770,Amt Wilster,"","",""
70772,Breest und Gelpcke,"","",""
70776,"Friedrichs, R. L. - Verlagsbuchhandlung","","",""
70777,Gesellschaft freiwilliger Armenfreunde,"","",""
70779,Königliche Generalordenskommission,"","",""
70780,Konservativ konstitutioneller Wahlverein Berlin,"","",""
70781,Königlich-Preußisches Kultusministerium,"","",""
70783,Königlicher Schwurgerichtshof [Berlin],"","",""
70784,Kommission zur Vervollkommnung der Schuleinrichtung in den Herzogtümern,"","",""
70785,Lessing-Comité,"","",""
70786,Petrikirche Berlin,"","",""
70789,Verschiedene Urheber,"","",""
70792,Interessengemeinschaft Deutscher Komponisten,"","",""
70794,Bundespräsidialamt in Bonn,"","",""
70795,Kirchenkasse Elmschenhagen,"","",""
70796,Fünfte Kompanie des Reserve,"","",""
70797,Kieler Spar- und Leihkasse,"","",""
70798,Kriegsschädenamt-Kiel,"","",""
70800,Schlichtungsstelle des Wohnungsamtes in Kiel,"","",""
70801,Karl Wachholz Verlag,"","",""
70803,Kirchenvorstand-Allermoehe,"","",""
70806,Der Kultusminister des Landes SH,"","",""
70807,"Minister für Arbeit, Soziales und Vertriebene des Landes  Schleswig-Holstein","","",""
70808,"Provinzial Lebens-, Unfall- u. Haftpflichtversicherung SH","","",""
70809,Künstlerbund Schleswig-Holstein,"","",""
70810,Wildt's Musikverlag,"","",""
70811,Radio Hamburg,"","",""
70812,Gottorff[Kgl.Amthaus],"","",""
70813,Kiel[Kgl.Polizeiamt],"","",""
70814,Stadt Kiel,"","",""
70815,Kieler Nachrichten,"","",""
70816,Kieler Volkszeitung,"","",""
70819,"Thiemig, Karl Verlag KG","","",""
70820,Zerssen & Co. Reederei,"","",""
70821,Frankfurter Allgemeine - Zeitung für Deutschland,"","",""
70822,Kiel [Universität],"","",""
70823,Universität [verschiedene],"","",""
70825,Deutsche Pressekorrespondenz,"","",""
70826,Niederdeutsche Gilde Ostholstein e.V.,"","",""
70828,Niederdeutsche Bühne Hamburg,"","",""
70830,Kaiserreich / Kabinett der Kaiserin und Königin Auguste Viktoria,"","",""
70832,Günthersche Verlagsbuchhandlung,"","",""
70835,Akademie für politische Bildung [Tutzing],"","",""
70837,Aktion Sühnezeichen Friedensdienste e.V.,"","",""
70838,Aktion Dritte Welt,"","",""
70839,Aktion Volksentscheid,"","",""
70840,Allgemeine Zeitschrift für Philosophie,"","",""
70841,Allianz-Frankfurter Versicherung-Aktiengesellschaft,"","",""
70842,Amt für Kirchenmusik der evang. Landeskirche [Baden],"","",""
70843,Amnesty International,"","",""
70845,Arbeitsgemeinschaft Musik in der Evangelischen Jugend,"","",""
70846,Arbeitskreis für Musik in der Jugend,"","",""
70847,Arbeitskreis Junge Musik,"","",""
70848,"Archiv ""Deutsche Musikpflege"" [Bremen e.V.]","","",""
70849,Archiv der Jugendmusikbewegung e.V.,"","",""
70850,Argument (Redaktion),"","",""
70852,Bayerischer Rundfunk,"","",""
70853,Bayerischer Sängerbund e.V.,"","",""
70855,Berliner Kirchenmusikschule [Berlin],"","",""
70856,Black Sash,"","",""
70857,Bühnen der Hansestadt Lübeck,"","",""
70858,Bund Demokratischer Wissenschaftler e.V.,"","",""
70860,Bund-Verlag GmbH [Köln-Deutz],"","",""
70861,Camerata Vocale,"","",""
70862,Cappella,"","",""
70868,Demokratie und Rechtsstaat,"","",""
70869,Demokratische Sozialisten,"","",""
70870,Department of Music [Edmonton],"","",""
70871,Department des Präsidenten,"","",""
70872,Deutsche Austrophon GmbH,"","",""
70874,Deutsche Schule [Durban],"","",""
70876,Deutscher Evangelischer Kirchentag,"","",""
70879,Deutscher Lehrerverband,"","",""
70881,Deutscher Ring,"","",""
70883,Dictionnaire Biographique Europeen,"","",""
70886,Englische Musikbibliothek,"","",""
70888,Erkenntnis,"","",""
70889,Ernst Klett Verlag [Stuttgart],"","",""
70890,ESTE,"","",""
70901,Evang. Oberkirchenrat,"","",""
70902,Evangelischer Presseverband Nord.V.,"","",""
70903,Evangelischer Sängerbund e.V.,"","",""
70906,Fidula-Verlag [Boppard/Rhein],"","",""
70909,Folkwangschule der Stadt Essen,"","",""
70911,Forschungsstätte der Evangelischen Studiengemeindschaft -F.E.St.-,"","",""
70912,Frankfurter Rundschau,"","",""
70913,F.D.P.,"","",""
70914,Freie und Hansestadt Hamburg,"","",""
70915,Freie Unversität [Berlin],"","",""
70916,Freie Waldorfschule [Rendsburg],"","",""
70917,Generalbundesanwalt beim Bundesgerichtshof,"","",""
70918,Gesellschaft für bedrohte Völker,"","",""
70919,Gesellschaft zur Beförderung Gemeinnütziger Tätigkeit gegr. 1789,"","",""
70920,Gewerkschaft  Erziehung und Wissenschaft,"","",""
70921,Goethe Institut,"","",""
70925,Hauke Haien-Schule,"","",""
70927,Heilsarmee,"","",""
70930,Herbert von Karajan Stiftung,"","",""
70931,Hessische Stiftung Friedens- und Konfliktsforschung (HSFK),"","",""
70933,Hilfsaktion Vietnam e.V.,"","",""
70937,Humanistische Union,"","",""
70938,Ichtys Verlag GmbH [Stuttgart],"","",""
70939,Inamori Foundation,"","",""
70940,Institut für Neue Musik und Musikerziehung,"","",""
70941,Institut für Pädagogik [CAU Kiel],"","",""
70943,Internationales Institut für Jugend- und Volksmusik,"","",""
70944,Internationale Gesellschaft für Neue Musik,"","",""
70946,Internationales Jugendfestspieltreffen [Bayreuth],"","",""
70947,Jahrbuch der Musikwelt,"","",""
70949,JPC-Schallplatten,"","",""
70952,Junius Verlag,"","",""
70954,Kantorei Bethel,"","",""
70955,Kantorei St. Johannis [Soltau],"","",""
70956,Khanya African Independent Churches,"","",""
70957,Kinderdorf,"","",""
70960,Komitee der Hungerstreikenden,"","",""
70961,KOMKAR (Red.),"","",""
70962,Kooperative Gesamtschule Weyhe,"","",""
70963,Koordination der Hungerstreik-Komitees,"","",""
70964,Korff + Wegerich KG,"","",""
70965,Kramer Verlag [Berlin],"","",""
70966,Kreislandfrauenverein [Bezirk Oldenburg],"","",""
70967,"Kulturverlag ""Unitas"" Josef Trzcinski","","",""
70968,Kulturwissenschaftler für Frieden und Abrüstung in Ost und West,"","",""
70969,Kultusministerium des Landes [Schleswig-Holstein],"","",""
70970,Kunter Bund Edition,"","",""
70971,Kurdirektion Baden-Baden,"","",""
70972,Kursbuch Verlag GmbH,"","",""
70973,Landeskirchkliches Amt für Kirchenmusik,"","",""
70974,Landesmusikschule [Schleswig-Holstein],"","",""
70975,Landesregierung [Schleswig-Holstein],"","",""
70980,London School of Economics and Political Science,"","",""
70981,Luchterhand Literaturverlag,"","",""
70982,Lübecker Autorenkreis und Seine Freunde e.V.,"","",""
70983,Lübecker Nachrichten,"","",""
70984,Maria-Wächtler-Schule,"","",""
70985,Max-Planck-Institut für Sozialwissenschaften,"","",""
70986,Medizinische Hochschule [Lübeck],"","",""
70987,Ministerrat der Deutschen Demokratischen Republik,"","",""
70988,Moeck Verlag und Musikinstrumentenwerk,"","",""
70993,Musikhochschule [Lübeck],"","",""
70994,Musikhochschule des Saarlandes,"","",""
71001,Musische Gesellschaft,"","",""
71004,Neue Züricher Zeitung,"","",""
71010,Orchester-Akademie [Hamburg],"","",""
71011,Orchester der Volkshochschule im Münchner Osten,"","",""
71014,Peter-Cornelius-Konservatorium der Stadt Mainz,"","",""
71019,Postas Szimfonikus Zenekar,"","",""
71022,R. Piper GmbH & Co. Verlag,"","",""
71023,Radio Bremen,"","",""
71027,Richard-Strauss-Konservatorium der Stadt München mit Sing- und Musikschule,"","",""
71029,Rowohlt-Verlag GmbH,"","",""
71031,Ruhr - Universität [Bochum],"","",""
71032,Saarländischer Rundfunk,"","",""
71033,Sängerbund Schleswig-Holstein e.V.,"","",""
71037,Schule für Lernbehinderte [Bredstedt],"","",""
71038,Senat der Hansestadt Lübeck,"","",""
71043,Sohlmans förlag ab,"","",""
71044,South African Airways,"","",""
71045,South African Council of Churches,"","",""
71046,Sozialdemokratische Partei Deutschlands,"","",""
71047,Südafrikanische Botschaft,"","",""
71060,Stefani Hunzinger Bühnenverlag GmbH,"","",""
71061,Stiftung Preussischer Kulturbesitz,"","",""
71065,Richard Hermes Verlag,"","",""
71066,Kieler Kulturring e.V.,"","",""
71068,Terre des Hommes [Deutschland e.V.],"","",""
71070,Travespiegel,"","",""
71104,Amnesty International / Gruppe 456 [Lübeck],"","",""
71105,Amnesty International / Gruppe 457 [Lübeck],"","",""
71106,Antagon-Verlag,"","",""
71107,Antiapartheidsbewegung (AAB),"","",""
71108,Arbeitsgemeinschaft Kirchlicher Entwicklungsdienste (AGKED),"","",""
71109,Arbeitsgruppe Sozialistisches Büro,"","",""
71110,Arbeitsloseninitiative,"","",""
71111,Allgemeiner Studenten Ausschuß der Universität Marburg,"","",""
71112,Badischer Evangelischer Oberkirchenrat,"","",""
71113,Bayerischer Verwaltungsgerichtshof,"","",""
71114,Botschaft des Königreichs Lesotho,"","",""
71115,British Broadcasting Corporation,"","",""
71116,Centro de Informacao e Turismo,"","",""
71118,Clearingstelle von Amnesty International,"","",""
71119,Deutsche Verlagsanstalt,"","",""
71120,Disco-Center,"","",""
71121,Domgemeinde,"","",""
71122,ECON-Verlag,"","",""
71123,Firma A. u. P. Dobbertin,"","",""
71124,Fraktion der Grünen-Partei,"","",""
71125,Friedenswochenzeitung,"","",""
71126,GEMA,"","",""
71128,Geschäftsstelle Ev. Kirchentag,"","",""
71129,Hamburger Abendblatt,"","",""
71130,Informationszentrum 3. Welt,"","",""
71131,Kanzleramt,"","",""
71132,Klaus Wagenbach Verlag,"","",""
71133,Konsulat des Königreiches Swaziland,"","",""
71134,Kulturministerium der Deutschen Demokratischen Republik,"","",""
71135,Landesbesoldungsamt,"","",""
71137,Landesverband Bayrischer Liebhaberorchester,"","",""
71138,Langzeitarbeitsgruppe,"","",""
71139,Leviathan (Redaktion),"","",""
71140,Linker Extradienst Redaktion,"","",""
71141,Monat (Redaktion),"","",""
71142,Musikhochschule [Hannover],"","",""
71145,Musikmarkt,"","",""
71147,Musikverlag Ries und Erler,"","",""
71149,Pahl-Rugenstein-Verlag,"","",""
71150,Radiohaus Lehmensiek,"","",""
71151,Rehabilitation Centre Manzini,"","",""
71152,Schule in Bredstedt,"","",""
71153,Soziologisches Institut der Universität [Bielefeld],"","",""
71155,Städtische Bühnen [Saarbrücken],"","",""
71156,Südafrikanischer Kirchenrat,"","",""
71157,Tiefbauamt,"","",""
71158,Trikont-Verlag,"","",""
71159,Ullstein-Verlag,"","",""
71160,Verein Europäisch Pioniersiedlungen e.V.,"","",""
71161,Verkehrsverein [Düsseldorf],"","",""
71162,Verlag Kiepenheuer und Witsch,"","",""
71163,Verlag Pläne,"","",""
71164,Vorläufiges Sekretariat des III. Russell-Tribunals,"","",""
71165,Welt (Redaktion),"","",""
71168,Bremer Singkreis,"","",""
71169,Kurt Sperrhake Passau,"","",""
71170,Brüderlicher Kreis,"","",""
71171,Bundesanwaltschaft,"","",""
71173,Heilstätten in Bethel bei Bielefeld,"","",""
71175,Secretaryship of Chief Lukas Mangope,"","",""
71178,Deutsche Presse Agentur,"","",""
71179,Kulturbehörde-Hamburg,"","",""
71184,Grashalm (Ensemble),"","",""
71185,Holsteinischer Courier,"","",""
71186,Landesmusikrat Schleswig-Holstein e.V.,"","",""
71187,Neue Bildpost,"","",""
71224,Ostasiatisches Expeditionskorps,"","",""
71227,Société Archéologique de France,"","",""
71228,Unbekannt [türkische Gebietskörperschaft],"","",""
71229,unbekannt [arabische Gebietskörperschaft],"","",""
71230,Dänischer Geschäftsträger am kgl.sächsischen Hof,"","",""
71232,Deutsche Gesellschaft zu Erforschung vaterländischer Sprache und Alterthümer [Leipzig],"","",""
71233,Instituto Di Corrispondenza Archeologica,"","",""
71236,H. Kongelige Majestaets Ordenscancellie,"","",""
71237,American Antiquarian Society,"","",""
71239,Regia Scientiarium Academia Borussica,"","",""
71240,Naturwissenschaftliche Gesellschaft[Athen],"","",""
71241,Philekpaideutike Hetaira[Athen],"","",""
71243,Königlicher Erlöser-Orden[Athen],"","",""
71244,Halle[Universität],"","",""
71245,Bornhöved [Kirchengemeinde,"","",""
71246,Plön [Gelehrtenschule],"","",""
71247,Königliche Schleswig-Holstein-Lauenburgische Kanzlei[Kopenhagen],"","",""
71248,Christiania[Universität],"","",""
71250,Königlich Bayerische Gesandtschaft am Königlich Griechischen Hofe,"","",""
71252,Parlament[Griechenland],"","",""
71298,Aktionsgemeinschaft der Freien Deutschen Jugend,"",XA-DE,""
71299,Naturheilverein Olmütz,"","",""
71301,"University of Massachusetts [Boston, Mass.] / Institute of Technology","","",""
71308,Universitätsbibliothek [Karl-Marx-Stadt],"","",""
71314,Paul Gerhard Stift [Berlin],"","",""
71326,Königliche Hauptstelle für den naturwissenschaftlichen Unterricht [Berlin],"","",""
71327,Bulgarisch-Sowjetische Gesellschaft,"",XA-BG,""
71330,"Wasserheilanstalt ""Heim für Alle"" Bergzabern","","",""
71332,"Grosset & Dunlap, Inc./Fred Jordan Books [New York]","","",""
71333,Berliner Internationale Literaturtage 1978 BILT 1 [Berlin],"","",""
71334,unbekannt in Verbindung mit Spohr-Stiftung,"","",""
71335,Bezirksamt Mitte [Berlin],"","",""
71336,Standesamt Mitte [Berlin],"","",""
71337,Senatsverwaltung für Inneres,"","",""
71338,"Institute for Palestine Studies [Washington, D.C.]","","",""
71339,"Kaouktchi, Fauzi","","",""
71340,Zytglogge Zytig [Bern],"","",""
71341,unbekannt in Verbindung mit Rudolf Lorenz,"","",""
71342,"unbekannt, gesammelt von L. Schemann","","",""
71343,Central Experimental Farm [Ottawa],"",XD-CA,Ottawa
71344,Canada / Department of Agriculture,"","",""
71345,"Freilichttheater [Hertenstein, Weggis]","",XA-CH,"Hertenstein, Weggis"
71348,Freilicht- u. Kurtheater Aachen,"","",""
71376,Montecchio Maggiore,"","",""
71384,Allgemeine deutsche Volksbühne. Deutsches Städtegautheater,"","",""
71385,Athenäum Hain Scriptor Hanstein [Königstein/Taunus],"","",""
71386,Thüringer Landschaftstheater,"","",""
71394,Fettstelle für Groß-Berlin [Berlin],"",DX,Berlin
71396,"Haverford College Observatory [Haverford, Penna.]","","",""
71408,unbekannt  - verschiedene nationalistische u. rassistische Gruppierungen der Weimarer Republik,"","",""
71409,Deutsche Gesellschaft für internationale Politik,"",XA-DE,""
71410,Internationales Design-Zentrum,"",XA-DE,""
71411,KZ-Gedenkstätte [Flossenbürg],"","",""
71413,KZ-Gedenkstätte [Dachau],"","",""
71414,KZ-Gedenkstätte Mosbach-Neckarelz,"","",""
71416,"Carleton College [Northfield, Minn.]","",XD-US,"Northfield, Minn."
71418,Galerie (Hinter-)Hofbuchhandlung [Eberbach],"","",""
71423,Sverige,"","",""
71424,"Sverige / Ambassaden [Deutschland, Bundesrepublik]","","",""
71430,Volkstribüne Elberfeld [Elberfeld],"",DX,Elberfeld
71431,Reußische Volkszeitung [Greiz],"",DX,Greiz
71432,Der Berliner Westen [Berlin],"",DX,Berlin
71433,Die Ostmark,"","",""
71434,Paris-Centre [Nevers],"",XA-FX,Nevers
71437,Neueste Berliner Nachrichten,"","",""
71441,Rombacher Hüttenwerke,"",XA-DXDE,""
71442,Pontificio Ateneo Angelico [Roma] / Biblioteca,"",XA-IT,Roma
71444,Deutscher Adel von Geist und Geburt,"","",""
71445,Wirtschaftsbund für den deutschen Adel,"","",""
71446,Städtisches Museum [Sondershausen],"",XA-DE,Sondershausen
71448,Deutsche Akademiker-Zeitung,"","",Wien
71449,Original Kölner April-Zeitung [Köln],"",DX,Köln
71457,Gesellschaft für Polnisch-Sowjetische Freundschaft,"",XA-PL,""
71459,Der Kupferschmidt. Organ des Verbandes der Kupferschmiede Deutschlands [Berlin],"",DX,Berlin
71461,Der Gastwirtsgehilfe [Berlin],"",DX,Berlin
71463,"Calwey, Georg D. W.","","",""
71465,Éditions Honoré Champion [Paris],"","",""
71467,"Albert Cohn, Buchhandlung und Antiquariat [Leipzig]","","",""
71468,Deutsche Frau in schwerer Zeit [Berlin],"",DX,Berlin
