ID,TITLE
50265182,Auf dem Baum im Sonnenschein
50273317,Auf dem Wald und auf der Wiese
5046517,Auf den Auen wandern wir
5015927,Auf den Bergen prangt das Grün der schönen Frühlingswelt 
50264075,Auf den Himmel musst du schauen
3970722,Auf den Hügln in den Sachsen sieht man solche Goldstück' wachsen
5009374,Auf den Hügln in den Sachsen sieht man solche Goldstück' wachsen seht wie die Natur uns liebt
5034830,Auf denn Christen kämpfet
5018909,Auf denn zur Buss die noch Barmherzigkeit zu finden ist
5215221,Auf der Allee
50269569,Auf der Alma da finden die Küh' 's beste Gras
50265530,Auf der Andacht regem Flügel
50263933,Auf der blut´gen Bahn der Ehre
4254011,Auf der Lagune
50280473,Auf der Liebe dunklem Meere wogte hin und her mein Kahn
50265180,Auf der Mauer sitzt ein Spatz: Kitkiwitt
50222255,Auf der vierten Ballerie
50265019,Auf des Maines grünen Auen lässt sich's froh und heiter sein
50266763,Auf die Arbeit langer Nächte
4049749,Auf die Dedicass des Neüwerbauhten Musicsahles
50263626,Auf dieser Erde ward kein Weg gebahnt
4149402,Auf donnernden Wagen von Engeln getragen
5038268,Auf dunklen Irrweg in finstern Hainen
50252390,Auf ein Soldatengrab; arrangiert
4192772,Auf einem hohen Berge da steht ein altes Schloss
4178999,Auf einer weiten Flur befand sich eine Herde
50263914,Auf es ist entschieden munter fort ins Feld
3969617,Auf es kommt in diese Fluren unser Landesvater heut
4185479,Auf ewig hat der Ewige verheissen dass seines Königreiches Stuhl er gründe
50274123,Auf Freunde auf lasst jetzt das Lied ertönen
50272745,Auf Germanen hört den Schlachtruf eurer Ahnen
4267671,Auf ging uns heut das Licht der Welt
50264447,Auf grünbelaubter Heide da such' ich meine Freude
50275971,Auf grüner Au der klare Bach
50273728,Auf grüner Flut in stiller Nacht segelt mein Schiff
50265768,Auf hohem Meere ziehet ein Schiff die schnelle Bahn
5199514,Auf holder Bachus 
4064602,Auf ihr Brüder lasst uns singen heut ein Lied voll Hochgefühl
50266961,Auf ihr Brüder zur Freude geboren
4044193,Auf ihr lieben Leute der Wanderstaub zur Hand
4003870,Auf jauchzt dem Herrn alle Welt
50278535,Auf Jesum schlaf ich freudig ein
5211259,Auf komm hier her O zarte Jugend
50278762,Auf kühler Höhen der Tegernseer Alpenflur
4192886,"Auf ländlicher Wanderung, Singst Kl [Durch die Berge]"
4192870,"Auf ländlicher Wanderung, Singst Kl [Eisenbahnen]"
4192883,"Auf ländlicher Wanderung, Singst Kl [Herbstlied]"
4192878,"Auf ländlicher Wanderung, Singst Kl [Im Korn]"
4192881,"Auf ländlicher Wanderung, Singst Kl [Mittagsruhe]"
4192874,"Auf ländlicher Wanderung, Singst Kl [Nächtlicher Gang]"
5012650,Auf lasst uns freuen und fröhlich sein
50272583,Auf lasst uns mit Lachen mit Singen
5029103,Auf liebe Freunde
50271191,"Auf luftiger Höhe, auf grünender Au"
50266787,Auf Mädchen zum Rädchen der Winter ist da
4049589,Auf mein Geist und sei
5029964,Auf mein Hertze lach und scherze
4049526,Auf mein Herz ganz fröhlich heut
50280146,Auf mein Herz rüst dich
50253463,"Auf mein Seel', fang an zu leben"
3971528,Auf mein' Seel' auf zum Kampf
4256130,Auf meine Seel' Immanuel sei heut
3966396,Auf meine Töchter stimmt ein Lied
50263643,Auf munter Brüder die Gläser zur Hand
5214368,Auf Posaunenchöre feiernd
5214369,Auf Posaunenchöre feiernd tönen Orgelklang
5022273,Auf Proconsul! auf ihr Männer
5209134,Auf Procounsul! auf ihr Männer
50265931,Auf rüstige Jäger ergreift die Hörner
50264418,Auf schroffen Felsenbogen der wölbt sich über's Tal
50277419,Auf Seele zage nicht
50279559,Auf seinen Wangen sitzt der Liebesgott
50270446,Auf seinen Wink entstand des Himmels Feste
4135952,"Auf sie nur schau!, op"
4199045,Auf singet
50235844,Auf starken Fittige
4267748,Auf und fröhnet heut Weiser fröhlich
50271278,Auf und schmettre noch einmal
50276547,Auf verlobtes Paar hin zum Traualtar
4271193,Auf wird den Schleier weg
50271846,Auf zum Jagen frisch und froh
50269970,Auf zum Jubel weihet festlich
4024703,Auf zum Streit
50244277,Auf zur That
5201796,Auf!
50251840,Auf! Freudig zum Kriegstanz!
50271080,Auf's Land
4286286,Auf's Land da steht mein Sinn
5016051,Auf's Städtchen drückt die Nacht ihr Siegel
50271745,Auf's Wohl der schönen Jugendzeit
5191173,"Auf, auf! ihr Freunde"
5017903,"Auf, Brüder, auf, mit Sang. Skizzen"
50280315,"Auf, freyes Volk! versammle dich!"
50276435,"Auf, lasst uns die Schul begin[n]en "
5022608,"Auf, mein Sohn die Stund ist da"
50271067,"Auf, Römer, auf, für Heerd und für Altäre"
50275528,Auferstanden Glaube Liebe Hoffnung
4309557,Aufersteht zum neuen Leben
5022413,Auferstehung Blumen schmücken
4046723,"Auferstehungschor, op"
3971794,Aufm Berg steht a Schloss
4068734,Aufm Berg steht ein Schloss
50269753,Aufs Neue muss ich von euch scheiden
4179021,Aufwärts möge Liebe schweben
5021762,Aug. starkem Fittige.
50275462,August ist halt mit Fug und Recht des Sommers angedienter Knecht
4284997,Augustin auch fremde Fluren
5199152,Auh weh wie ist mir geschehen 
50264327,Aulae eadem est omnino fides
5042927,Aunque soy la naranjera 
50265714,Auprès de toi se sais être attendu
50279177,Auprès d’Antonio qu' éprouve donc ton cœur
50269274,Aura di dolce Speme
50273090,Aura soave e lieta che dolce spiri
50213898,"Aure amiche, ah non spirate"
5099548,Aure gratae
5099547,Aure gratae spirate formosae bellae rosae
5144287,Aure grate spirate
5078506,Aure o  uoi ch'a  fiato lento
5078507,Aure o voi
50274573,Aurora ist erwacht
5041398,Aurora pura
50269226,Aurum simul thuorum
5030968,"Aus ""Schlichte Weisen"""
50227674,Aus Alexis
50240594,"Aus deinem Schoos, mein Vaterland"""
4228321,Aus dem schönen Schwabenländche [Im Herbst]
4228323,Aus dem schönen Schwabenländche [Unterm Fenschter]
50277192,Aus den Moschen wallt
50280129,Aus der Jugendzeit aus der Jugendzeit
4208334,Aus der Matratzengruft [2. Intermezzo]
4032487,Aus der Matratzengruft [Denk ich an Deutschland in der Nacht]. Entwürfe
4208369,Aus der Matratzengruft [Die Lotosblume]. Entwürfe
4208348,Aus der Matratzengruft [Die Nachtigall]
5008909,Aus der Nasen Brillen blas der Mode willen
50278917,Aus Engelchören rauscht Gesang
50239367,Aus erwähles Gottes Kind
5008993,"Aus Himmels Ruh, Schau Erdenwaerts"
4214807,Aus is's Liedel [Tanz-Verse]
50251807,Aus Jade sinnend in der Glut
50236371,Aus liebe kommest du hernieder
4230027,Aus Mutteraugen süß und traut
50279426,Aus Nazareth der Blumenstadt
5200936,Aus Neigung gefällig zu leben 
5021807,Aus Rosenwolken bricht.
4087012,Aus tiefer Not schrei ich zu dir Herr Gott erhör mein Flehen
50226875,Aus tiefer Not schrei' ich zur dir
5004484,Aus tiefer Noth lasst uns zu Gott von ganzem Herze schreien
50254304,Aus tiefer Noth ruf ich
50271059,Aus verfall'nem Schlosse meiner Ahnen
50280297,Aus vollem Herzen sprechen wir
50275685,"Aus Waldes gedunkel, durch Schnee und durch Eis"
50209234,Aus weißen Wolken baut sich ein Schloss
50251974,Auserwähltes Gottes Kind
50227527,Ausgange
50271384,Ausgegossen ist durch die Natur neue Fülle neues Leben
5008915,"Ausgelitten, hast du ausgrungen"
50279694,Ausgerottet werde diese trotzende Brut
4061374,Ausgewählte Lieder Romanzen und Balladen
5043806,Austrides gentes
5194113,"Auswahl von Arien mit Begleitung der Guitarre, No. 126"
56563,"Aut amor est, qui te mi Christe per emit"
5177237,Autant en porte le vent
50275064,Autographensammlung
50264027,Aux champs ou tout repose encore
4285351,Aux manes d'un F
5218275,Auxilium ora pro nobis (!)
50276330,Avant de franchir la frontière
36316,"Ave crux, amabilis thesaurus"
50273114,Ave hierarchia caelestis et pia
3009638,"Ave Jesu cole multum, corpus tuum hic sepultum"
3009637,"Ave Jesu corpus tuum, Mater hic in signum suum"
3009631,"Ave Jesu cujus cursum, ingends pondus sistit rursum"
3009628,"Ave Jesu cujus pia, venit Mater"
3009630,"Ave Jesu cujus vultum, sputis plagis tot incultum"
3009636,"Ave Jesu dira sorte, ac funesta crucis morte"
3001304,"Ave Jesu Domine, tu qui natus hodie"
3009635,"Ave Jesu humi stratum, quis te cruci conclavatum"
3009629,"Ave Jesu quen ut ducem, Simon portans tuam crucem"
3009625,"Ave Jesu qui damnaris, et ad crucem mox raptaris"
3009627,"Ave Jesu qui jam fessus, jugo crucis pressus"
3009632,"Ave Jesu qui jusisti, flere semet planctu tristi"
3009634,"Ave Jesu qui nudaris, felle etiam potaris"
3009626,"Ave Jesu qui onustus, gravi cruce"
3009633,"Ave Jesu qui sub ligno, tuis humeris indigno"
60317,"Ave Jesu spes poenitentibus, quam pius es petentibus"
31031,"Ave Jesus, verbum patris vere princeps"
50261975,Ave Maria ave Maria gratia gratia plena
50274333,Ave Maria die du voller Gnade bist
50275165,Ave Maria gratia plena so grüßte der Engel
50274325,Ave Maria sei gegrüßt du höchste Zier Gott der Herr ist stets bei dir
50261964,"Ave maris stella Dei, Mater alma alma"
50273381,Ave nunc corona martyrum
50276588,Ave regum gloriose
3009608,Ave virgo ipes reorum
50271532,Ave virgo prudens
50276864,"Ave, ave verum corpus natum"
50230606,Avec expression et un peu animé
50275430,Avec les anges avec les saints
4238662,Avec quelle ardeur Venus et les graces
50272038,Avertatur furor tuus
50276660,Averte mala de iminicis meis
50216640,Aveugles [nations sur la terre épandues]
50271682,Avoue moi franchement
50265471,Awake the ardour of thy breast 
5021802,Awake the harp.
4234466,Axur re d'Ormus [Nato io son nello stato romano]
4231791,Axur re d'Ormus [Nato io son nello stato romano] / Arr.
4171248,Axur re d'Ormus [O mächtiger]
50280743,Ay a ay por darle gusto á tu gente
50227105,"Ay de la pena, que solo en la esperanza"
50227127,Ay que fineza! ay que dulzura!
50263146,Ay! bendita sea la hora
50262813,Ay! ensueños seductores!
50263254,Ay! Niña que triste y sola
5212459,"Ay, ay, ay zam buyezam buye"
5199044,Ay-je assez éprouvé ton injuste colere 
50266424,Ayer me dijo mi madre
50280933,Azalee an der Eingangspforte
5201629,Aze+mia ou Le *nouveau Robinson
3969213,Azémia [Aussitôt que je t'apercois]
5040610,Azione sacra per musica
5201632,Azione teatrale campestre per il teatrino di Monza
50269762,Azor vergebens ist mein Schreien
50266795,A[h] qual piacer io provo
50218933,À sa voix les vents en fureur
50221889,"À son pays, le berceau de ses pères"
50276437,"B, a, ba, b, e, be : Sachte sachte leise"
5009142,"Ba, není v světě muže nad kováře"
50263973,"Baal sank dahin, Nebo stürzte"
50234882,Babyčowem
5019804,Bacchus bleib drinä du schadest den Wirthen
5019800,Bacchus bleib drinnä du schadest den Wirthen
50264880,Bacchus blessings are a treasure
50270517,Bacciami pria che parta
50245158,Bächlein 
50276957,"Bachus, ewig jung und schön"
50267792,Back to the hills 
4208312,"Bagatellen, 1984 [2. Satz]"
5006621,"Bagatellen, Flöte, Oboe, Klarinette, Horn, Fagott, 1960"
5007863,"Bagatellen, Flöte, Oboe, Klarinette, Horn, Fagott, 1960. Skizzen"
50244732,"Bagatellen, Klavier vierhändig, "
50244733,"Bagatellen, Klavier, 4-händig"
5004819,"Bagatellen, Violoncello Klavier"
5029967,"Bagatellen, Violoncello Klavier. Skizzen"
5189729,"Bagatellen, Violoncello, Klavier"
5189685,"Bagatellen, Violoncello, Klavier. Skizzen"
5206622,Bagattelle
3903361,Bajazet [Mancar il cor mi sento]
3973316,Bald bald wird das Glöcklein Dir läuten ins Haus
4271785,Bald besänft'gen stille Tränen
50273709,Bald kömmt der letzte meiner Tagen
50268850,Bald naht sie sich die düstre Stunde die dich du Teurer von uns trennt
50266736,Bald sollen diese Lippen
50272921,Bald wird nicht mehr mein Glücke an deiner Seite blühn
5202695,Balduino
5084050,Balduino. Guerrier presumi invano
50266638,Balet comique de la rogne. Clochette
5125227,Balilla!
50222845,Ballada o Floryanie Szarym z opery Rokiczana
50243087,Ballade für das Pianoforte
50243553,Ballade III
4118207,Ballade No
4031634,"Ballade, Klavier, c-Moll"
50243204,Balladen für das Pianoforte
50227389,"Balladen, Klavier, op. 10"
50226783,Ballades and Impromptus (Chopin)
5164332,"Ballate, virelais"
50243213,Ballate. Fantasia
5206489,Ballerina amante
4222376,Bange Unschuld willst du wissen deiner Unschuld stärksten Schild
50265470,"Barak my son, the joyful sound"
50265498,"Barak, we now to battle go"
5081216,Barbara poena afflicta Lango suspiro
5184883,"Barbara, ingrata Fille"
5105086,Barbari al fin cadeste
5106108,Barcarola. Ah non mi dite
50244322,Barcarole et Polonaise-Fantaisie
50264579,Bardenchor
5200150,Bardzo raniuchno wschodziło sloneczko 
5214181,Barkarola Es-dur
50259182,"Barkarolen, Viola alta, Orchester"
5022572,"Barmherzig und von duldentem Gemüthe,"
50232754,Barmherziger Vater
50268337,Barmherzigkeit zu euren Füßen
5002348,Barmherzigkeit!
5200930,Barsinchen nicht zu spröde 
50229148,Basse danse
5102675,Bassi e fughe
5218616,Bassoon piece
50231956,Bassus
4243424,Basta à me laciadorate
50213611,Basta dir che la mia pena e il martir
50268859,Basta se sortirò di tal bisbiglio
50276538,Basti per ora a te saper
5030147,Batalia
50264017,Batelur dit Lisette je vou drais passer
4135961,"Bauernmesse, op"
50271198,Bauet Freunde bauet heut' Altäre
50251225,"Baut nur Männer, baut nur auf die Treue "
50250885,Bavotte
50232834,Bayern mein Heimatland du unser Liebe Band
50268644,Be uschena pudarana viver
50264406,Beata gens cujus est Dominus eorum
50278778,Beati omnes Beati omnes qui timent timet Dominum
5203256,Beati onmes
50271037,Beati pauperes spiritu quoniam ipsorum est regnum coelorum
5210273,Beati quorum via
40039,Beatus Bernardy
34347,"Beatus Gallus, cum orandi gratia"
34305,"Beatus Othmarus Abbas, a tyrannis warino"
50264275,Beatus qui intelligit super egenum et pauperem: in die mala liberabit eum Dominus
50269651,"Beatus qui intelligit, super egenum"
50271611,Beatus vir qui miseretur et commodat
50216651,Beaux riva[ges]
50280966,Bebet zittert starke Säulen
50280847,Będę grał Mu z serca uprzejmego
5200939,Bedrohn uns der Jünglinge Scharen 
50277528,Będzie różnie układać bajki w swojej głowie
50265699,Będzie tu dzisiaj gwarno i wesoło!
50227410,"Befreie dich, Seele"
4274155,Beginne mutig deine Bahn
50279459,Begl'occhi se avvampo
50276094,Begleite mich o Christ wir gehen zum schmerzenvollen Golgatha
3966521,Beglückter Tag o währe lange
4253299,Beglücktes Land das eines Fürsten Zepter küsst
50271380,Begrüßet sei die ganze Welt mit fröhlichem Gesang
50265484,Behold the nations all around
50279495,Behold the throne of grace!
50264888,"Behold, a ghastly band"
50264883,"Behold, Darius great and good"
4026993,Behüt uns heut du treuer Gott
3920755,Bei Anselmas Grab
4077292,"Bei Beerdigung eines Erwachsenen, op"
50274536,Bei diesem Opfer denken wir
50266810,Bei Hofe sein und doch nicht schmeicheln
4298981,Bei Königgrätz frühmorgens ein Mägdlein zog ins Feld
50218714,Bei labbri che amore formò per suo nido
4196239,Bei St
50271222,Bei uns im obern Kärntnerland
50266551,Beide hat es traurig gemacht
50279582,Beim ersten gold'nen Strahl
4173058,Beim Feuer am 18
50274537,Beim Liebesmahl so du gehalten
50263692,Beim Schaun
5017614,Beim Suchen nach einer passenden Tonart. Skizzen
4238899,Bekennt mir nun die Tat
50250748,"Beklagt sei er, der nie genossen"
50278247,Bekränzt mit Rosen euch das Haupt
50278251,Bekränzt mit Rosen ganz das Haupt
5084069,Bel Idolo mio non affliggerti piu
5106435,Beleras del Requiem
5027176,Belise und Thyrsis. Arr.
50277597,Bell' idol mio più d'un tormento al core io sento
5102223,Bell'idol mio non t'affligger di me
5088168,Bell'idolo amato un cor che t'adora
50213708,Bell'idolo d'amore che m'impiagasti il core
50213711,Bell'idolo d'amore que m'impiagasti il core
50268564,Bella mammola pudica
50266142,Bella sei tu cor mio ma tua beltate non alberga pietate
5106952,Belle Dee di questo Core belle Dee di
5106777,Belle Dee di questo Core belle Dee di questo
50211910,"Belle Dircé, l'invincible Jason porte à vos pieds"
50222207,"Belle Iris, que j'aime à boire"
4059205,Belle liane chevelue c'est moi zéphyr
5029847,"Bellerophon, of, Lust tot wysheyt "
4162993,Bellezze idolatrate
5066191,Bellissima cagion
50266393,Belobet sei der Herre täglich
4161688,Beltà ch'ha lo splendore
5219434,Ben e sciocco
50266355,Ben hebbe amica stella
5178031,Ben m'è nimicho el mio destin
5127707,Ben mi credea passar mio tempo hormai
4285000,Ben potete e scetro
4243436,Ben qual che speme alg'occhi miei
5177969,Benché 'l misero cor
50274769,Benché fosse eccedente il suo furore
5008648,Benche' penare per voi douro
5041311,"Bendecid al Señor, rey coronado"
50278476,Bendicami Domino
50276440,"Bene, bene, Nun Labanchen"
50228966,Benedicamus Domino (?)
59285,"Benedicant te, caeli terra mare et omnia"
31081,"Benedicat vobis, Dominus ex Sion"
50242514,Benedicite frigus
50277363,Benedicitus Dominus Deus
50262897,Benedicta et venerabilis est [!]
50278283,"Benedicta sit sancta Trinitas, atque indivisa Unitas"
5216249,Benedicti vos
50229714,Benedictio Coemeterii
50276656,Benedictus qui venit benedictus qui venit
50280981,Benedictus qui venit poklekněte v prsa se bijte
50274946,Benedictus qui venit qui venit qui venit
50275992,"Benedictus, qui venit qui venit"
3030558,Benedixit te Deus
50274271,Benigne benigne faz Domine in bona voluntate
3973439,Bénis-nous ô grand Dieu et dans notre faiblesse daigne accomplir ces voeux
5207329,Berceuse de Charles 1
5188454,Berceuse Dorée
5181719,"Berceuse élégiaque, K 252a"
50270905,Berceuse et Romance
5207385,"Berceuse, op"
5124332,Berenice ah che fai ?
4041117,Berenice [Or che a morir m’invio]
4041115,Berenice [Ritorna al primo amore]
50268544,Berg um Berg und Tal inmitten
5128180,BERGA
5143191,BERGA-MARCIA
5143188,BERGA-POLKA
5031347,Bergunter!
5045944,Berliner Lieblings Rutscher Galopp
3031464,Bernardus conscendit caelum exsultet
50269002,Berufen zur siegreichen
3969613,Beruhigung am Grabe
5029387,"Beschluss Vielen Dank, lieber Himmel"
5044944,Besinn''ich mich wo nun hinaus
4157489,Besprenge o du Knadenquelle
4124052,Bessres gibt's nicht auf der Welt als den Krieg
50277607,Bester Vater bester Regierer aller Welten Preis sei dir
50268230,Beszélnem
4221826,Betet an Er wird nahe den Namen nicht nennen
50229422,Beth.
50276601,Betrachtet ihn im Schmerzen wie er sein Blut vergießt
50277778,Betrachtet jenes Schlosses Zinnen
3961343,Betrübet nicht den Heiligen Geist
50279509,Bevor ich im schwarzen Bier versinke
5022136,"Bewafne dich, Mächt'ger"
4271585,Bewahr' die ganze Christenheit Freu' dich Maria
50279467,Bewahre das Geheimnis deines Herzens
5213860,Bewahret euch für Weiber 
50276111,Bewein ihn fromm mit stillen Zähren
5013626,Beweinenswert ist das Geschick von der Geliebten
50239904,Bey dem Kreuz mit nassen Wangen
4098836,Bezeig' o selige Gemeine die dich besiegt
50273489,Běžela ovečka vzhůru do kopečka
5212900,Bhāŗa he epaņa dāruņa kaţhina
5182005,Bianca di Santafiora. Ma in mezzo alla sventura
5201582,Bianca e Falliero ossia Il Consiglio dei Tre
50263904,Białe kimono podaj mi Ani
50272004,"Biały dworek z przystawkami, dach upięty mchu wawrzynem"
50271988,Biedna dziewczyno gdzie jest wianek twój
50278376,Biedna starości!
50240416,"Biednaź ja, biedna dziewczyna"
50270454,Biedne gejsze to motylki
50233361,Bienchen summest in die Weite
5002336,Bier rasche Pferde warten schon
50248422,Bietje dat zoo geestig wiegt lustig vliegt langs de velden en de dreven och! 
5214256,Bieży strumień po dolinie. P.L.P.
50266199,Biją dzwony na wsze strony 
50268365,Biją razem wszystkie dzwony
50271401,Bild der Unschuld und der Liebe
50277189,Bim bum
50244779,"Bim, bam, ruft euch mein Gesang"
50277901,Bin geschter aus dem Haus gefloo
50276039,Bin i nit a lust'ger Schweizerbu
50262313,Bin ich auch fern
50269964,Bin ich nüchtern bin ich trunken
50280064,Bin schon Trompeter jahrelang trara
5216166,Bin welcher wohnt in einer Stadt
5016734,Birboncelli dis graziati
50265607,Birth and fortune I despise
55225,"Bis sacer cruor profluit, ceu carne adhuc integra"
4286062,Bist du so überfröhlich heut
50275128,Bist im Norden
4271584,Bitt' Gott für uns o Jungfrau schön Freu' dich Maria
4049488,Bitt-Gesang zu Maria
4046550,"Bitte an den Herrn, op"
5041051,Bitte Spalier
50273926,Bitter kränkt
5219959,"Bittet, suchet,, suchet"
4046772,"Bittgesang zu Maria, op"
50249632,Biuletyn Informacyjny
50249159,"Bił chłopów pałką, poił gorzałką "
5040353,Black eyed Susan
50263026,Blanca rosa flor galana
50268438,Bland siberiens is och dimmor
4200556,Blanda die silberne Birke
50272418,Blandine sah her
5004214,Blast frische Winde schnell unser Segel
4049592,Blast ihr Hirten
50262317,Blätter rauschen des Waldes
50273667,Blaues Auge schönster Stern
5009120,"Blaze, když dvě duše láska"
50276494,Blaženě putujte života poutí
50268495,"Bleib treu, bleib treu und halte Wacht"
50236781,"Bleib' bei uns, denn es will Abend werden. Ach blieb' bei uns"
5021955,Bleibet in mir und in euch
5218127,Bleich wie ein süßer Zucker
5219837,Bleich wie Moses in der Wüsten
50249951,Blękitny negr
5022702,Blick nach dem Grabe
50273876,Blick über dich zu jenen Höhen
50238631,Blick vom Himmelsthrone dem Reinen
50263969,"Blick' her, mein Sohn, der Thränen Strom"
50263485,Blick' o Vater auf uns Allen jetzt herab mit wohlgefallen
50246820,Blinder Mensch du siehst die Decke
50263365,Blitz durchzuckt den Himmelsbogen 
4201952,Blitz und Krachen wird der gottvergeßnen Welt
50267926,Bloom thou lovely violet
50248624,"Blüh ewig, blüh in Glück und Ruhm"
50269744,Blüth' oder Schnee!
50269746,Blüth' oder Schnee! Lust oder Weh!
50278660,Bobi kocha tańca szał
50268525,Bocage épais fraiche verdure
50270770,"Bóg skrzydlaty Eros dziecko,"
50243529,Boga Rodzicz
50261410,Bogarodzica
50246468,Bogōrodit͡sē bēzněvestaę
50222259,Böhmische Dalken
4267115,Boire à son tire-lire-lire
4332762,Bolero a due
50230523,"Bolero, Klavier, op. 21"
4079207,"Boleros, Singst. Kl"
4252108,Bolognas edler Rat vereint sich heut
50218104,"Bon dieu, com'à c'te fête"
50244045,Bonhum mihi
3970721,Bonjour mein lieber Bau'r
50275326,Bonne vacances gloire aux vainqueurs couronnés
4058105,Bonny wee thing
3012069,Bonorum dispensatrix
50273513,Bore krásný kdo ti as vzrůsti dal
50252126,Borées
5016359,Botz Himmel tausensapräment
4270878,Bourdonnement des avions dans les airs
4189189,Bourlesca C-Dur
5013004,Boursault?
50252423,Bouvoir seul
50252421,Bouvoir seul bevons tous deux
4295047,Boże Abrahama wiekuisty Panie
50271279,Boże Ojcze przychodzimy z pokorą
5008822,"Bože Otče, dej svou pomoc!"
5212258,Boże! Twoia w tym iest chwała
50264409,Bozzetti sinfonici: Skizzen
5216184,Bracht Hoffart Reichtum Gold und Geld
50261496,Bracia rocznica 
5116552,Brama d'esser amante
5106693,"Bramo aver due cori in petto, un di padre"
4250015,Brandenburgisches Konzert Nr
50234605,Branle des quatre âges
5054163,Brano
50277793,Bratři na honbu zovu vás
5046237,"Brautfahrt, op. 42,2"
5046238,"Brautfahrt, op. 42,3"
4198026,"Brautlied, op"
50268458,Braves enfans d'une sainte patrie
5029075,"Braves guerriers, tendres a mans, ne dédaignez pas la prudence"
3970709,Bravo bravissimo Potz Kraut und Nudeldruck
50270469,Bravo bravo c'est ravissant
50263525,Bravo! soberbio! no cabe mas. Eres un chico
50222254,"Bravo, bravo, bravo"
5040372,Brazilian waltz
5209620,Breite Tau  deiner Mutter Hände
50279545,Breitet Furcht und Entsetzen
50271756,Breitkopf & Härtels Chor-Bibliothek No 1787
5020047,Brennender Kalender; arrangiert
4213815,Brenno [Dei di Roma ah protegete]
50266537,Brennt so heiß die  fremde Sonne
5007041,Brief an Ferdinand Möhring
50229215,"Brief von ""La vostra serva Bartolomea"" an Ivo Barry in Trient, 18. Dezember 1546"
5018995,Brigilla ist es wahr
50267604,Brilla in ciel l'astrod'or
50272973,Bring mir von drei verschiednen Bäumen
4226239,Bringe Wonne in die edle Brust
3966425,Bringt die Schwachheit ein Verbrechen vor sein Ohr
50276863,Bringt Ehr und Ruhm dem Heiland dar
50251810,"Bringt meine Tränen, meineTränen"
50264523,Bringt Preis und Dank und Lobgesang
50277719,Břinkni v struny v srdci mojím
3912175,Britannico [Ch'io taccia]
4234036,Britannico [Se di mie gravi pene]
3912174,Britannico [Temo che turbi il core]
5046031,Bruchstück aus: Die Siegesfahne
50278546,Bruder Franz an deiner Seite
3966495,Bruder fühle wie es wühle Opfer sein
50270107,Brüder lasst die Mädchen leben hoch und dreimal hoch
50268394,Brüder wir ziehen in den Krieg
50271071,Brüder zu dem festlichen Gesange hat uns treue Freundschaft hier vereint
50265431,Brüder zu den festlichen Gelagen hat ein guter Gott uns hier vereint
50244928,"Bruder! Ich habe den Schlaf verscheucht und wartete, ob nicht der käme, den meine Seele lieb hat"
50244368,"Bruder! Ich habe den Schlaf verscheucht und wartete, ob nicht der käme, den meine Seele lieb hat."
5018744,"Brüder, auf! mit frohem Sang"
50257250,Brukarz
50230858,Brumm sTimme
5038300,Brünn 1939
5038301,Brünn bleibt für immer deutsch
4009329,Brünnhilde starke Scheide
50269063,bruno e il cielo soltano
50218043,"Brüder, ehrt der Väter Sitte"
50268948,Brzozy płaczące posnęły
4256548,Bucolica [Herbstwind - Herbstlied]
4256547,Bucolica [Intermezzo giocoso]. Entwürfe
50265219,Buď s Bohem již
50264987,Buď s Bohem náš miláčku
5009083,"Buď, pane zdráv!"
5009140,"Buď, republiko zdráva a vzkvétej"
50263208,Budapeszt z szatanów słynie swych
50265587,Budowaliśmy Warszawę w dzień i w nocy
5106437,Buen pensamiento
50266211,"Buki rdzawe, liście krwawe "
5207873,Buleria gitana
50269075,Buon giorno amici belli
50226892,Buona notte 
5140401,BUONA NOTTE O SPOSO BELLO
50264153,"Burą nocą, późną nocą"
3970673,Burschen laßt uns exerzieren
50272601,Burza wicher igra
50263130,Burzami znękane me serce zbłąkane
4172721,Bußseuzfer bei dem Grab des Herrn an dem heiligen Karfreitag
5212174,But can I leave 
4268403,Buvons à tire la rigo
50277845,Buvons c'est de la vie le plus parfait
5191962,Buvons du bon vin
50252493,Buvons tous deux
50265489,By his great name and his alone
50272611,By kres wahaniom raz położyć
50265350,By that adorable decree
5021795,By thee with bliss.
5196471,Byedna ja buedna
50271947,Byl jeden hošíček měl jméno Karlíček
50239007,Byl jsem mladý byl jsem švarný
5009189,"Bývaly, bývaly časy pohádkové"
50262563,Był król na Thuli tronie
50271686,Był sobie król na świecie i pchłę przy sobie miał
50280869,Był to lata czas pełen lśniących kras
50264767,Był to niegdyś graf Mieczek
50272619,"Był wtedy wrzesień, czy pamiętasz?"
50263197,"Byłem ja młody, młody dziewczyno"
50256358,Było we wsi dziewczę hoże 
50278399,Były różne modne hasła
50247982,Błagalna Pieśń do Matki Boskiej  Ćzęstochowskiej
50272840,Błogosław Panie Twojemu ludowi
5212677,Błogosławiony Błogosławiony Błogosławiony 
50212251,"C'en est fait, je cède ma bonne"
4270424,C'est à mon maître en l'art de plaire
4163991,C'est au pays qu'est le bonheur
50233836,C'est aujourd'hui l'Hymen
50234036,C'est aujourd'hui l'Hymen vous engage 
3973531,C'est dans les combats la force à nos bras
50264915,C'est l'automne en un volde
4287986,C'est le joly mois de mai
50214005,C'est le patron de notre père
50214004,C'est le patron de notre père que nous célébrons
50274328,C'est moi qui suis l'garde champêtre
50268669,C'est quelquefois sous une treille
5029212,C. F. Gellerts geistliche Oden und Lieder
5029215,"C. F. Gellerts geistliche Oden und Lieder, Teil 1"
